textID,text,tailwiz_label
3bd10905ed,"Ugh, i hate waiting in airports. I couldn`t find a seat near an outlet either.",negative
b0a00379a7,"Good Morning BTW - A public holiday in UK, love it  and dinner tonoght with 2 special people.",positive
374e6aa938, ahh when i was there it was closed,negative
99ebcb0229,bruise on knee will make it hard to skate tomorrow.,negative
0ab2f1d70e, i cant get through,negative
50453d2d15," Oh, you poor thing!!    So sorry, babe....",negative
a174faa63c,Just found a tink cover for a wii remote but the people i know dont have a wii  fail,negative
5443f941b5,missed Britains got talent    gutted.,negative
66b1458465,wow I just had a two hour conversation with someone on omegle. it was amazing,positive
134b4e3267,In bed after a good last saturday in ec. I`m gonna miss this place but can`t wait til summer,negative
2a9f67da48,_cupcakes  sometimes plugging it into 240 can fix problems..,negative
c85a555399,"Already 26.1c in our office. Can people melt? We`re fighting for air con because fans just don`t help, but can`t find the budget",negative
3a10f71633,I love my big brother very much.,positive
58490dc247,Missing my morning work out cause my bench press is back in Jakarta  goodluck diga! Test will be easy peasy! Hehehe,positive
ae4f391493,work is depressing the hell out of me  i want someone to fukin come on holiday with me in august,negative
d886708b27,is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t,negative
1e6c88ae91,"back,had a great MAD monday meeting tomorrow",negative
aa1a1ac586,is Happy Mothers Day.   Taking Mum out for dinner to one of my favourite restaurants down Glenelg now,positive
09ecc10f84,still no eat. still in office. and now i get sick throat 3 days before i leave for an air condition throat killing tour bus,negative
7d55f61f2f,sweet dreams,positive
6b9139eb13,So Bored. Firday Evening And Nothing To Do,negative
cf167e5f67,My head hurts beyond much.,negative
aa8acc9562,whats going on tonight?!?!?! lets partyyyyy!,positive
f0fd999572,each day is a new beginning,positive
3de5f8836e,misses  so much,negative
30f96cab0d,http://twitpic.com/67tcr - Ouch!! Burnt my arm on the grill,negative
a5e5a0a304,Sephora is having a 75% off sale. And I`m so broke  Life isn`t fair.,negative
af095ef353,How I Met Your Mother? Best show ever,positive
1bb0316e68,happy mama`s day ladies!  have a good day.,positive
8698d535f2,  youstinkatrespondingtotexts!,positive
7aaa27d412," oh my god, i finally found someone online! haha",positive
4354203b21,My mom was happy with my present  yayy,positive
a19ec0b5fb,"_2 Hey, Thanks 4 The Advice & Support",positive
4436f29e11, everything is your fault moxy...everything.   x,negative
7fca98d2a2, I know its a Block Party but would love to hear a DH original if you get a chance,positive
27444e87d9,says: 'Happy Mothers Day!',positive
c5b7e4320f, Sorry I can not reach either URL,negative
e31dc39676,Laying on my bed. ONE spot smells like vanilla.  awesome,negative
813d073693,instant-messaging with two of my favourite conversation guys,positive
1f581d48bc, Sorry RB is on PS3 for me,negative
f94af8cb85,This is a much better tool than some I have come across http://www.tweepular.com - Twitter Karma on Steroids,negative
9ee413df0b,no more arrested development. i am sad.,negative
e0aec9293a,um... so I don`t think my text msgs have a 'subject line' ... I fail,negative
75c2b2c91f,The weather is so ugly n L.A... It`s really cold,negative
3597914901,aww bless her  give her a chance ..,positive
8af2c2890d, you are adorable,positive
c3a05fae64, OMG i want to go too!  hahaha,positive
c910133db2,start again... so now theres 6 people coming with us when we go to melbourne...for short stack. originally 4. but still only 3 for ss,negative
e5deb9be38,social was fun. Swam in the water in my boxers,positive
537f65a521,"is missing her best friend  commme back kayla, going out in a little while",negative
7d83829279, i was so close to the tacos...one spot too late,negative
9881d8236e,putting up a half naked dougie poster  i love sugar`s ladmag,positive
92654b40a5,i am on aim getting ready to go to bed. running a 5k tommorow for mothers day. wish me luck!,positive
84fecbe3bf," Hope you had a great weekend, congratulations!",positive
523a6d7be3,i am outta here... see you guys later (or tomorrow)... happy mom`s day again!,positive
dadd9231b5,is sad that Piggy died,negative
ece19db61c,"i`m thinking that tonight`s plans are not gonna happen. sigh...sadface. i shouldn`t be surprised, but i am.",negative
a7e8ad64c0,I don`t wanna go to work,negative
bc7fc4e62a, http://twitpic.com/2dmtn - I saw this pic and it reminded me of you in Anna and the King.. so cuuuute little fella,positive
e595755787,ughhhhhhhh i don`t feel good,negative
137ed77787,G`morning Twitter World   A relaxing family Sunday methinks,positive
7c5efaacfe,my party is wiped out they be all dead and stuff,negative
0c89ab7ac0,Happy Star Wars Day  Im going to make some pasta get showered and dressed and then watch some films. I like days off. I have 3 days off,positive
2c79d99abc, that`s precious,negative
524d024523,LOVE  LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.,positive
b1c50991ba,_Anais I feel reeeally bad now.... sorry,negative
ae0351a970, we can`t wait to see you too! pls come back to iowa it isn`t the same at the theatre,positive
8aea1b6b25,  Whaaaaaaaaaat?!  Thas HOT B!    Super nice!,positive
6ae7977873, so see you on my birthday visit me  haha why wack Saturday ?,negative
9fc5674930,ughh...i dont feel good,negative
ea67171f3a, lmao i get that alot  haha,negative
f44a715bac, lol. sorry bout today  ..did u get them?? & what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol],negative
76bfb9161f, mother is hogging the TV,negative
e0959c6fda,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.,negative
40cf9705ac,It`s a sad day for beer drinking movie goers. The Speakeasy theaters are no more,negative
fcb7fc2325,I`m havin the stupid stomach pain again & again... Today is my outing with SPH frenz & my stomach nvr fails to dissappoint me. Haiz,negative
0f60e9d1c1,Happy Star Wars Day to you all,positive
421beb7e2b,"_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~",positive
0ff5b2b371, The bag looks stylish. Congrats!,positive
f94f6b02aa," Yeah, plus I always totally overspend",negative
11ef1f74dd," I`m 3 days late, but happy birthday  Hahahaha",positive
957b47f07c, Izzy!!! So sorry to hear that - what a disaster,positive
f9592a798a,Ugh! I have to beat this stupid song to get to the next  rude!,negative
8db50dd107,"I need a friend right now  , I feel like mmmm ... sosad",negative
dfc7fc112a, : Sir ! Everything Will Be Great InShaa`Allah,positive
c5d757a1f5," Noo, good guys are better  x",positive
8cd15600d6,"I wonder if she knows how shallow, airy & dumb her tweets make her sound. I guess not b/c if she did...she`d probably stop",negative
e844d51a56,****....game starts in 30 min!!,negative
2e6ee964a4,_30439 I really wish I could go!,negative
8a60ee86bc," lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either.",positive
04b61330dc," I`m only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn`t that cosmic irony, a furry allergic to fur!",negative
7e1757d4f0,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",positive
46eb0ef934,This weather is awful! I just want to curl up and read a book all day,positive
2289eb7576,I don`t think our ISP is too happy with us this weekend!,negative
ac9850b5cf,"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I`m dying people!",negative
e1546f901a,FTSK and Mercy Mercedes were amazing tonight.. as always,positive
347e43fa12,_B_ Shes bad they won`t sort her out and is in a lot of pain,negative
629f6e50a6,Marley crying for more ball throwing....keeps eying me through the door,negative
bded85b185,I want some pineapple! I miss my baby,negative
c23f633fea,The seat was a nice place to go,positive
fc92519d0d, Dang... that IS disappointing,negative
4321cbaaac,Having real bad headache..,negative
3994f595a8,http://bit.ly/dIQF3 I hope some day my mom will get this message!,positive
253adae01d,wow we r watching the outsiders  smelly english.,positive
d0cc5eab22, baaha  & healthy choice my friend! (:,positive
84200d46e6,"Visiting the grandparents in Manhattan, and dropping off my sister for the week! I wish I had an excuse to be so tired today..",negative
af526a85c3,I am excited to be home  finally a week and a weekend with people i know,positive
5bb9323431,working my **** off and I am completely happy,negative
59bf010e42," Hahahah, I will be using that saying from now on!",positive
c123f197ec,Rachmaninoff makes me a happy panda.,positive
2dbd548456,"I`m feelin sad, depressed, lonely, unhappy all at once. Rwhats wrong with me",negative
9ac81ef93d,"this is the worst day ever, i`ve been told im a chav",negative
34327646c9,I feel like my dream just got crushed,negative
16f48ba6b0,Listening to Metal Shop at Mooneys!! All is good,positive
8029694d74,", ahhhhhhh so excited for july 21 (: ecxept stupid australia won`t get it til like decembbberrrrrrrr  but stilll ahhh! congratss.",negative
7b9faf935b, thankyou,positive
f17e31d096,getting ready for work. boohoohoo i dont wanna go to work!,negative
9617e1fb3f," Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on",positive
ddc208fbff,back in Durango. Chaperoning a party. interesting. catching up on my internet surfing and drinking a woodchuck. ha.,positive
c5dbfa2ee8, I miss standing next to you...,negative
c489f325a3,Just paid my bills now I have no money,negative
535bd2fe9b,i had a new friend who called himself shame.,positive
d86be462f9,happy mother`s day! I love you mama,positive
306d7b314b," Oh, he`s hilarious. I`m just commenting on the fact that he`s there so much.",positive
cc40e90831,Listing to a sad song  so i am sad too,negative
81365b41d3,My dad and Joe Nugent drank nearly all the Ice Tea  i only have a bit left. quite miffed tbh,negative
cd4b8d7a92," bummer, bro, sorry to hear that",negative
3d0352f9f9,I want to watch the movie 'Up' but no one wants to watch it with me,negative
3623b09bf1,So nice to go into the bathroom and not hear the sound of gently running water,positive
5344597aef, this is very true about ! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol,positive
4bfec4221c, wish u was in the D!,positive
6abf30463f, nah i understand you cant cancel i just wanted you to come,negative
babd1acf78," I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me....",negative
53970e938f,is feeling so giddy and wanna go home.,positive
36c47981f9, would that just eat away at your masculinity? What masculinity did you have? :p haha u`d probs beat me tho  haha xo,negative
8fe010252d,"Back in lancaster bored already, can`t wait to start work! Missing hel!",negative
3267cb179c,owww i think i tore something in my leg,negative
a194ecc368,I alreay feel the hang over. Soooo worth it,negative
856df572ac, OMG! It`s the famous Amanda woman person thingy!  HUGS ALL AROUND!,positive
db0604e817,i really cant take this.,negative
8c5a1638d7,VCenter is screwing up on me today.  More specifically the MSSQL server that it connects to.,negative
9485357290,lonely,negative
cc0bc2a05d,"_Ichigo She tried to carry on aswell, bless, I suppose maybe that`s why kids shouldn`t be in it?",negative
456497da03,DAM i wish cElEbs cOuld frikken fOLLow baaaaaaaaaaackkkkkkkk,negative
